"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acqured"
"27793911","2261422","1093","47.66","8","1","0.0","283.5","17.15","","2021"
"27793907","2261422","1089","11.97","8","1","0.0","86.3","1.485","","2021"
"27793921","2261422","1175","0.582","8","1","0.0","0.939","0.7085","","2021"
"27793926","2261422","1004","0.9513","8","1","0.51","1.35","0.965","","2021"
"27793931","2261422","1079","5.401","8","1","0.0","6.93","6.35","","2021"
"27793912","2261422","1095","0.9002","8","1","0.0","1.53","0.9445","","2021"
"27795960","2262072","1005","22.70376","","49","","","","",""
"27795959","2262072","1003","23.99124","","49","23.1504","25.3344","23.8602","",""
"27795855","2262072","1175","0.3805","8","1","0.316","0.465","0.3635","","2021"
"27795880","2262072","1093","220.7","8","1","0.0","427.0","231.5","","2021"
"27795871","2262072","1089","1.853","8","1","1.68","2.13","1.79","","2021"
"27795883","2262072","1095","3.062","8","1","2.635","3.72","2.935","","2021"
"27795861","2262072","1079","6.323","8","1","6.01","6.77","6.285","","2021"
"27795898","2262072","1004","49.43","8","1","33.51","54.24","52.04","","2021"
"27795893","2262072","1109","5.413","8","1","3.84","7.55","5.17","","2021"
"27795869","2262072","1087","49.85","8","1","45.7","57.7","48.6","","2021"
"27795964","2262073","1005","14.179","","49","","","","",""
"27795963","2262073","1003","19.7054","","49","18.073","21.041","19.6895","",""
"27795939","2262073","1095","6.039","8","1","5.21","6.805","6.04","","2021"
"27795927","2262073","1089","7.003","8","1","5.05","8.14","7.105","","2021"
"27795917","2262073","1079","8.372","8","1","7.48","8.815","8.455","","2021"
"27795949","2262073","1109","0.0","8","1","0.0","0.0","0.0","","2021"
"27795925","2262073","1087","115.8","8","1","59.1","254.0","81.43","","2021"
"27795953","2262073","1004","62.4","8","1","57.19","66.01","62.73","","2021"
"27795911","2262073","1175","0.5953","8","1","0.444","0.771","0.599","","2021"
"27795936","2262073","1093","63.63","8","1","0.0","214.0","0.0","","2021"
"27795968","2262074","1005","21.23666","","49","","","","",""
"27795967","2262074","1003","20.78734","","49","15.6436","22.533","21.2898","",""
"27795747","2262074","1175","0.08375","8","1","0.048","0.126","0.0745","","2021"
"27795773","2262074","1093","0.9963","8","1","0.0","7.97","0.0","","2021"
"27795762","2262074","1087","263.8","8","1","248.0","278.0","262.0","","2021"
"27795754","2262074","1079","9.718","8","1","9.24","10.3","9.64","","2021"
"27795764","2262074","1089","4.108","8","1","3.09","4.45","4.17","","2021"
"27795776","2262074","1095","3.178","8","1","1.92","3.53","3.34","","2021"
"27795789","2262074","1004","53.04","8","1","47.85","58.72","52.9","","2021"
"27795786","2262074","1109","16.67","8","1","13.33","22.86","16.0","","2021"
"27795972","2262075","1005","34.3551","","49","","","","",""
"27795971","2262075","1003","18.0359","","49","14.204","23.426","17.4105","",""
"27795825","2262075","1093","36.74","8","1","18.5","64.7","32.6","","2021"
"27795828","2262075","1095","4.738","8","1","3.74","7.0","4.493","","2021"
"27795816","2262075","1089","5.778","8","1","4.57","7.48","5.755","","2021"
"27795842","2262075","1004","37.28","8","1","11.69","42.29","41.44","","2021"
"27795814","2262075","1087","229.9","8","1","179.0","373.0","206.5","","2021"
"27795806","2262075","1079","23.13","8","1","18.6","36.7","21.55","","2021"
"27795800","2262075","1175","0.3926","8","1","0.289","0.543","0.3785","","2021"
"27795838","2262075","1109","0.0","8","1","0.0","0.0","0.0","","2021"
"27797245","2263887","1005","7.964375","","49","","","","",""
"27797244","2263887","1003","0.640625","","49","0.4375","0.8125","0.625","",""
"27797223","2263887","1095","0.114","8","1","0.0678","0.155","0.1123","","2021"
"27797235","2263887","1004","0.22","8","1","0.0","0.65","0.18","","2021"
"27797226","2263887","1162","59.62","8","1","47.25","72.1","63.03","","2021"
"27797243","2263887","1087","16.9","8","1","12.3","20.8","17.9","","2021"
"27797218","2263887","1089","0.255","8","1","0.0","0.429","0.275","","2021"
"27797222","2263887","1093","0.0","8","1","0.0","0.0","0.0","","2021"
"27797250","2263888","1005","12.904375","","49","","","","",""
"27797249","2263888","1003","1.008125","","49","0.75","1.5625","0.9375","",""
"27797153","2263888","1162","23.04","8","1","18.6","34.2","21.98","","2021"
"27797170","2263888","1087","16.41","8","1","13.7","23.1","14.73","","2021"
"27797150","2263888","1095","0.2213","8","1","0.167","0.454","0.184","","2021"
"27797149","2263888","1093","0.0","8","1","0.0","0.0","0.0","","2021"
"27797145","2263888","1089","0.4501","8","1","0.228","0.763","0.3835","","2021"
"27797162","2263888","1004","0.1875","8","1","0.0","0.43","0.205","","2021"
"27797255","2263889","1005","14.571775","","49","","","","",""
"27797254","2263889","1003","0.703125","","49","0.5","1.0","0.625","",""
"27797191","2263889","1087","11.69","8","1","6.46","23.5","10.95","","2021"
"27797180","2263889","1004","0.3063","8","1","0.18","0.57","0.265","","2021"
"27797179","2263889","1162","8.059","8","1","4.295","11.1","8.305","","2021"
"27797171","2263889","1089","0.3398","8","1","0.0","0.603","0.3975","","2021"
"27797176","2263889","1095","0.08534","8","1","0.055","0.1195","0.08575","","2021"
"27797175","2263889","1093","0.0","8","1","0.0","0.0","0.0","","2021"
"27797260","2263890","1005","20.196825","","49","","","","",""
"27797259","2263890","1003","0.914375","","49","0.4375","1.5625","0.875","",""
"27797103","2263890","1089","0.1615","8","1","0.0","0.369","0.1995","","2021"
"27797112","2263890","1004","0.1638","8","1","0.0","0.31","0.17","","2021"
"27797111","2263890","1162","3.308","8","1","2.18","4.905","3.065","","2021"
"27797107","2263890","1093","6.999","8","1","0.0","19.0","2.548","","2021"
"27797108","2263890","1095","0.03603","8","1","0.0","0.07195","0.0516","","2021"
"27797123","2263890","1087","10.17","8","1","4.48","16.1","9.72","","2021"
"27797265","2263891","1005","18.60375","","49","","","","",""
"27797264","2263891","1003","0.89875","","49","0.6875","1.375","0.78125","",""
"27797144","2263891","1087","9.897","8","1","5.76","12.3","10.18","","2021"
"27797132","2263891","1162","3.017","8","1","1.55","4.41","2.995","","2021"
"27797128","2263891","1093","3.171","8","1","0.0","15.7","0.0","","2021"
"27797124","2263891","1089","0.1991","8","1","0.0","0.348","0.235","","2021"
"27797129","2263891","1095","0.02674","8","1","0.0","0.0593","0.0319","","2021"
"27797133","2263891","1004","0.2325","8","1","0.16","0.32","0.245","","2021"
"27797270","2263892","1005","12.2615625","","49","","","","",""
"27797269","2263892","1003","0.2734375","","49","0.1875","0.4375","0.21875","",""
"27797196","2263892","1093","0.5038","8","1","0.0","1.45","0.0","","2021"
"27797217","2263892","1087","3.821","8","1","2.71","5.13","4.015","","2021"
"27797192","2263892","1089","0.04475","8","1","0.0","0.14","0.0","","2021"
"27797209","2263892","1004","0.1625","8","1","0.0","0.24","0.175","","2021"
"27797197","2263892","1095","0.002625","8","1","0.0","0.021","0.0","","2021"
"27797200","2263892","1162","43.69","8","1","13.4","96.85","26.98","","2021"
