"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acqured"
"2268128","334194","1051","79.0","42","1","76.0","81.3","79.1","","2011"
"2268131","334194","1277","0.004","12","1","0.002","0.01","0.003","","2011"
"2268179","334194","1005","0.08","","49","","","","",""
"2268164","334194","1165","0.03","4","1","0.03","0.03","0.03","","2011"
"2268183","334194","1334","0.0","30","1","0.0","0.0","0.0","","2011"
"2268192","334194","2013","0.0","18","1","0.0","0.0","0.0","","2016"
"2268170","334194","1003","19.0","","49","16.0","21.0","18.9","",""
"2268217","334194","1085","0.6","","4","","","","",""
"2268115","334194","1265","0.134","30","1","0.095","0.182","0.136","","2011"
"2268126","334194","1004","0.94","42","1","0.6","1.27","0.9","","2011"
"2268216","334194","2026","0.002","","4","","","","",""
"2268167","334194","1253","36.0","4","1","31.0","38.0","37.0","","2011"
"2268121","334194","1103","67.8","4","1","55.4","81.4","67.2","","2011"
"2268110","334194","1259","0.001","30","1","0.0","0.004","0.001","","2011"
"2268118","334194","1167","9.92","4","1","8.36","11.3","10.0","","2011"
"2268174","334194","1090","22.7","42","1","19.1","26.6","22.6","","2011"
"2268207","334194","1330","0.0","","4","","","","",""
"2268149","334194","1301","0.002","30","1","0.0","0.004","0.002","","2011"
"2268142","334194","1331","0.0","","4","","","","",""
"2268145","334194","1273","0.002","30","1","0.0","0.004","0.003","","2011"
"2268169","334194","1258","0.224","18","1","0.17","0.3","0.225","","2016"
"2268148","334194","1300","0.007","30","1","0.005","0.01","0.007","","2011"
"2268129","334194","1271","0.022","30","1","0.017","0.034","0.022","","2011"
"2268177","334194","1098","0.048","42","1","0.031","0.059","0.048","","2011"
"2268122","334194","1110","47.0","4","1","29.0","54.0","52.0","","2011"
"2268172","334194","1062","376.0","","49","","","","",""
"2268152","334194","1315","0.086","30","1","0.056","0.129","0.085","","2011"
"2268140","334194","1314","0.016","30","1","0.008","0.024","0.015","","2011"
"2268132","334194","1292","0.114","18","1","0.09","0.15","0.11","","2016"
"2268188","334194","2008","0.0","18","1","0.0","0.0","0.0","","2016"
"2268150","334194","1303","0.001","30","1","0.0","0.003","0.001","","2011"
"2268137","334194","1306","0.0","30","1","0.0","0.002","0.0","","2011"
"2268125","334194","1095","0.66","42","1","0.45","1.11","0.61","","2011"
"2268201","334194","1011","0.0","1","1","","","0.0","","2016"
"2268153","334194","1316","0.013","30","1","0.007","0.063","0.01","","2011"
"2268184","334194","1113","0.0","4","1","0.0","0.0","0.0","","2011"
"2268135","334194","1304","0.001","30","1","0.0","0.006","0.0","","2011"
"2268141","334194","1321","0.0","30","1","0.0","0.001","0.0","","2011"
"2268155","334194","1323","0.003","30","1","0.002","0.005","0.003","","2011"
"2268168","334194","1257","0.002","18","1","0.0","0.01","0.0","","2016"
"2268138","334194","1311","0.0","30","1","0.0","0.0","0.0","","2011"
"2268205","334194","1075","0.0","1","1","","","0.0","","2016"
"2268193","334194","2012","0.003","18","1","0.001","0.005","0.002","","2016"
"2268209","334194","2016","0.013","","4","","","","",""
"2268124","334194","1092","176.0","42","1","156.0","197.0","176.0","","2011"
"2268113","334194","1263","0.0","30","1","0.0","0.002","0.0","","2011"
"2268166","334194","1264","0.011","30","1","0.006","0.018","0.011","","2011"
"2268134","334194","1299","0.005","30","1","0.003","0.008","0.005","","2011"
"2268175","334194","1091","137.0","42","1","116.0","179.0","137.0","","2011"
"2268143","334194","1406","0.0","30","1","0.0","0.002","0.0","","2011"
"2268136","334194","1305","0.0","30","1","0.0","0.0","0.0","","2011"
"2268159","334194","1405","0.0","30","1","0.0","0.002","0.0","","2011"
"2268206","334194","1063","0.0","","4","","","","",""
"2268185","334194","2003","0.0","18","1","0.0","0.0","0.0","","2016"
"2268196","334194","2014","0.0","18","1","0.0","0.001","0.0","","2016"
"2268156","334194","1329","0.002","","4","","","","",""
"2268171","334194","1007","0.98","42","1","0.74","1.23","1.0","","2011"
"2268204","334194","1010","0.0","1","1","","","0.0","","2016"
"2268120","334194","1175","0.32","4","1","0.315","0.325","0.32","","2011"
"2268160","334194","1411","0.002","30","1","0.0","0.003","0.002","","2011"
"2268190","334194","2009","0.0","18","1","0.0","0.0","0.0","","2016"
"2268181","334194","1335","0.0","30","1","0.0","0.0","0.0","","2011"
"2268176","334194","1093","219.0","42","1","112.0","350.0","208.0","","2011"
"2268197","334194","2007","0.0","18","1","0.0","0.0","0.0","","2016"
"2268200","334194","1012","0.0","1","1","","","0.0","","2016"
"2268215","334194","2025","0.197","","4","","","","",""
"2268213","334194","2023","0.025","","4","","","","",""
"2268173","334194","1089","1.67","42","1","0.87","2.4","1.69","","2011"
"2268189","334194","1281","0.0","18","1","0.0","0.0","0.0","","2016"
"2268212","334194","2022","0.022","","4","","","","",""
"2268203","334194","1014","0.0","1","1","","","0.0","","2016"
"2268158","334194","1404","0.002","30","1","0.001","0.009","0.002","","2011"
"2268154","334194","1317","0.0","12","1","0.0","0.0","0.0","","2011"
"2268187","334194","2005","0.0","18","1","0.0","0.0","0.0","","2016"
"2268182","334194","1414","0.0","30","1","0.0","0.0","0.0","","2011"
"2268163","334194","1178","2.57","4","1","2.0","3.0","2.65","","2011"
"2268180","334194","1002","3.04","42","1","2.56","3.36","3.03","","2011"
"2268191","334194","2019","0.0","18","1","0.0","0.0","0.0","","2016"
"2268178","334194","1101","0.019","42","1","0.011","0.041","0.019","","2011"
"2268146","334194","1278","0.025","30","1","0.015","0.04","0.025","","2011"
"2268133","334194","1293","0.259","18","1","0.2","0.32","0.27","","2016"
"2268116","334194","1266","0.054","30","1","0.041","0.065","0.055","","2011"
"2268127","334194","1008","90.0","","49","","","","",""
"2268208","334194","2010","0.003","","4","","","","",""
"2268199","334194","1100","0.0","3","1","0.0","0.0","0.0","","2016"
"2268165","334194","1166","0.082","4","1","0.07","0.09","0.085","","2011"
"2268186","334194","2004","0.0","18","1","0.0","0.0","0.0","","2016"
"2268123","334194","1087","18.0","42","1","10.0","23.0","18.0","","2011"
"2268117","334194","1267","0.002","30","1","0.0","0.003","0.002","","2011"
"2268195","334194","2015","0.0","18","1","0.0","0.001","0.0","","2016"
"2268144","334194","1272","0.197","30","1","0.144","0.272","0.2","","2011"
"2268147","334194","1280","0.004","30","1","0.002","0.008","0.004","","2011"
"2268202","334194","1013","0.0","1","1","","","0.0","","2016"
"2268214","334194","2024","0.004","","4","","","","",""
"2268194","334194","2006","0.001","18","1","0.0","0.002","0.001","","2016"
"2268198","334194","2021","0.0","18","1","0.0","0.0","0.0","","2016"
"2268151","334194","1312","0.006","30","1","0.0","0.011","0.008","","2011"
"2268112","334194","1261","0.0","30","1","0.0","0.0","0.0","","2011"
"2268161","334194","1112","1.2","4","1","0.7","1.4","1.3","","2011"
"2268119","334194","1170","0.148","4","1","0.148","0.148","0.148","","2011"
"2268139","334194","1313","0.002","30","1","0.001","0.004","0.002","","2011"
"2268210","334194","2018","0.002","","4","","","","",""
"2268130","334194","1276","0.002","30","1","0.001","0.005","0.002","","2011"
"2268211","334194","2020","0.0","","4","","","","",""
"2268111","334194","1260","0.0","30","1","0.0","0.0","0.0","","2011"
"2268114","334194","1262","0.002","30","1","0.0","0.006","0.0","","2011"
"2268157","334194","1333","0.0","30","1","0.0","0.0","0.0","","2011"
"2269823","334536","1196","2.2","1","1","","","2.3","","2013"
"2269830","334536","2016","1.0","","4","","","","",""
"2269806","334536","1301","0.005","3","1","0.005","0.006","0.005","","2013"
"2269813","334536","1014","0.0","3","1","0.0","0.0","0.0","","2013"
"2269812","334536","1180","5.5","1","1","","","5.5","","2013"
"2269831","334536","2018","0.123","","4","","","","",""
"2269805","334536","1316","0.998","3","1","0.805","1.2","0.986","","2013"
"2269808","334536","1272","0.0","3","1","0.0","0.0","0.0","","2013"
"2269835","334536","2024","0.0","","4","","","","",""
"2269821","334536","1197","1.3","1","1","","","1.3","","2013"
"2269810","334536","1089","0.46","12","1","0.18","1.03","0.45","","2013"
"2269837","334536","2026","0.001","","4","","","","",""
"2269832","334536","2020","0.0","","4","","","","",""
"2269826","334536","1330","0.005","","4","","","","",""
"2269834","334536","2023","0.0","","4","","","","",""
"2269814","334536","1075","0.0","3","1","0.0","0.0","0.0","","2013"
"2269824","334536","1199","0.0","1","1","","","0.0","","2013"
"2269809","334536","1273","0.008","3","1","0.007","0.009","0.007","","2013"
"2269807","334536","1264","0.012","3","1","0.01","0.013","0.012","","2013"
"2269836","334536","2025","0.0","","4","","","","",""
"2269828","334536","2010","0.001","","4","","","","",""
"2269811","334536","1198","0.2","1","1","","","0.2","","2013"
"2269815","334536","1013","0.0","3","1","0.0","0.0","0.0","","2013"
"2269825","334536","1063","0.62","","4","","","","",""
"2269820","334536","1194","1.5","1","1","","","1.5","","2013"
"2269829","334536","2012","0.006","","4","","","","",""
"2269816","334536","1002","0.61","12","1","0.5","0.83","0.6","","2013"
"2269817","334536","1335","0.0","3","1","0.0","0.0","0.0","","2013"
"2269818","334536","1414","0.0","3","1","0.0","0.0","0.0","","2013"
"2269833","334536","2022","0.002","","4","","","","",""
"2269838","334536","1085","2.22","","4","","","","",""
"2269827","334536","2009","0.0","","4","","","","",""
"2269822","334536","1195","0.5","1","1","","","0.5","","2013"
"2269819","334536","1334","0.0","3","1","0.0","0.0","0.0","","2013"
"2269782","334536","1008","174.0","","49","","","","",""
"2269741","334536","1280","0.0","3","1","0.0","0.0","0.0","","2013"
"2269744","334536","1312","0.0","3","1","0.0","0.0","0.0","","2013"
"2269788","334536","1106","22.0","","49","","","","",""
"2269772","334536","1267","0.009","3","1","0.008","0.01","0.008","","2013"
"2269764","334536","1406","0.0","3","1","0.0","0.0","0.0","","2013"
"2269765","334536","1292","0.588","","4","","","","",""
"2269803","334536","1404","0.118","3","1","0.099","0.151","0.104","","2013"
"2269786","334536","1101","0.428","12","1","0.249","0.569","0.426","","2013"
"2269778","334536","1092","69.0","12","1","35.0","102.0","64.0","","2013"
"2269789","334536","1107","128.0","1","1","","","128.0","","2013"
"2269753","334536","1098","0.086","12","1","0.054","0.118","0.085","","2013"
"2269799","334536","1062","729.0","","49","","","","",""
"2269777","334536","1087","11.0","12","1","4.0","16.0","12.0","","2013"
"2269802","334536","1409","0.0","3","1","0.0","0.0","0.0","","2013"
"2269776","334536","1123","103.0","1","1","","","103.0","","2013"
"2269750","334536","1411","0.0","3","1","0.0","0.0","0.0","","2013"
"2269739","334536","1263","0.0","3","1","0.0","0.0","0.0","","2013"
"2269748","334536","1333","0.0","3","1","0.0","0.0","0.0","","2013"
"2269781","334536","1005","32.5","","49","","","","",""
"2269766","334536","1293","1.13","","4","","","","",""
"2269792","334536","1114","0.0","","4","","","","",""
"2269746","334536","1323","0.001","3","1","0.001","0.001","0.001","","2013"
"2269784","334536","1011","0.12","3","1","0.07","0.2","0.1","","2013"
"2269754","334536","1259","0.0","3","1","0.0","0.0","0.0","","2013"
"2269793","334536","1120","0.0","1","1","","","0.0","","2013"
"2269762","334536","1276","0.0","3","1","0.0","0.0","0.0","","2013"
"2269770","334536","1265","0.346","3","1","0.303","0.369","0.366","","2013"
"2269742","334536","1300","0.002","3","1","0.002","0.002","0.002","","2013"
"2269755","334536","1260","0.0","3","1","0.0","0.0","0.0","","2013"
"2269794","334536","1122","3.0","1","1","","","3.0","","2013"
"2269773","334536","1271","0.002","3","1","0.001","0.004","0.002","","2013"
"2269740","334536","1278","0.0","3","1","0.0","0.0","0.0","","2013"
"2269797","334536","1012","0.12","3","1","0.07","0.2","0.1","","2013"
"2269757","334536","1299","0.0","3","1","0.0","0.001","0.0","","2013"
"2269798","334536","1258","0.493","","4","","","","",""
"2269763","334536","1277","0.006","3","1","0.005","0.007","0.006","","2013"
"2269760","334536","1306","0.005","3","1","0.004","0.006","0.006","","2013"
"2269749","334536","1405","0.0","3","1","0.0","0.0","0.0","","2013"
"2269779","334536","1095","0.69","12","1","0.6","0.78","0.68","","2013"
"2269767","334536","1313","0.001","3","1","0.001","0.001","0.001","","2013"
"2269775","334536","1111","0.0","1","1","","","0.0","","2013"
"2269783","334536","1010","0.37","3","1","0.2","0.5","0.4","","2013"
"2269790","334536","1108","38.0","1","1","","","38.0","","2013"
"2269796","334536","1093","361.0","12","1","215.0","509.0","356.0","","2013"
"2269791","334536","1112","0.0","1","1","","","0.0","","2013"
"2269752","334536","1090","9.7","12","1","6.4","13.8","10.2","","2013"
"2269771","334536","1266","0.112","3","1","0.094","0.122","0.12","","2013"
"2269743","334536","1303","0.0","3","1","0.0","0.0","0.0","","2013"
"2269785","334536","1051","59.3","12","1","52.8","65.2","60.0","","2013"
"2269768","334536","1314","0.007","3","1","0.004","0.01","0.006","","2013"
"2269747","334536","1329","0.004","","4","","","","",""
"2269761","334536","1311","0.002","3","1","0.001","0.003","0.003","","2013"
"2269787","334536","1105","10.0","1","1","","","10.0","","2013"
"2269745","334536","1317","0.0","3","1","0.0","0.0","0.0","","2013"
"2269804","334536","1315","0.574","3","1","0.49","0.624","0.608","","2013"
"2269758","334536","1304","0.004","3","1","0.003","0.004","0.004","","2013"
"2269801","334536","1007","1.13","12","1","0.71","1.49","1.14","","2013"
"2269738","334536","1261","0.0","3","1","0.0","0.0","0.0","","2013"
"2269769","334536","1321","0.005","3","1","0.005","0.006","0.005","","2013"
"2269751","334536","1257","0.009","","4","","","","",""
"2269774","334536","1110","0.0","1","1","","","0.0","","2013"
"2269756","334536","1262","0.0","3","1","0.0","0.0","0.0","","2013"
"2269795","334536","1091","44.0","12","1","28.0","63.0","46.0","","2013"
"2269780","334536","1004","3.19","12","1","1.34","6.44","2.95","","2013"
"2269800","334536","1003","3.84","","49","3.12","5.19","3.78","",""
"2269759","334536","1305","0.0","3","1","0.0","0.0","0.0","","2013"
"2270406","334628","2018","0.102","","4","","","","",""
"2270351","334628","1014","0.0","6","1","0.0","0.0","0.0","","2009"
"2270324","334628","1261","0.003","6","1","0.001","0.007","0.002","","2009"
"2270323","334628","1258","2.69","","4","","","","",""
"2270344","334628","1178","0.12","2","1","0.11","0.12","0.11","","2009"
"2270311","334628","1131","0.07","2","1","0.02","0.12","0.07","","2009"
"2270369","334628","1214","0.44","2","1","0.34","0.54","0.44","","2009"
"2270395","334628","1406","0.008","6","1","0.006","0.009","0.008","","2009"
"2270382","334628","1271","0.034","6","1","0.028","0.039","0.034","","2009"
"2270339","334628","1329","0.042","","4","","","","",""
"2270405","334628","2016","1.83","","4","","","","",""
"2270318","334628","1224","1.03","2","1","0.83","1.24","1.04","","2009"
"2270380","334628","1266","0.817","6","1","0.446","1.02","0.845","","2009"
"2270313","334628","1211","0.25","2","1","0.19","0.31","0.25","","2009"
"2270407","334628","2020","0.014","","4","","","","",""
"2270325","334628","1263","0.009","6","1","0.004","0.02","0.008","","2009"
"2270309","334628","1127","0.37","2","1","0.19","0.56","0.37","","2009"
"2270368","334628","1213","0.5","2","1","0.37","0.63","0.5","","2009"
"2270341","334628","1404","0.099","6","1","0.059","0.217","0.081","","2009"
"2270353","334628","1123","110.0","2","1","24.0","196.0","110.0","","2009"
"2270356","334628","1128","0.06","2","1","0.02","0.11","0.06","","2009"
"2270398","334628","1002","1.18","6","1","0.89","1.54","1.19","","2009"
"2270397","334628","1335","0.0","6","1","0.0","0.001","0.0","","2009"
"2270394","334628","1321","0.003","6","1","0.002","0.005","0.003","","2009"
"2270319","334628","1225","0.275","2","1","0.24","0.31","0.275","","2009"
"2270391","334628","1311","0.012","6","1","0.006","0.016","0.012","","2009"
"2270307","334628","1120","58.0","2","1","17.0","99.0","58.0","","2009"
"2270410","334628","2024","0.005","","4","","","","",""
"2270357","334628","1129","0.0","2","1","0.0","0.01","0.0","","2009"
"2270385","334628","1292","3.2","","4","","","","",""
"2270408","334628","2022","0.034","","4","","","","",""
"2270362","334628","1092","152.0","6","1","113.0","171.0","158.0","","2009"
"2270315","334628","1217","0.235","2","1","0.18","0.29","0.235","","2009"
"2270328","334628","1273","0.006","6","1","0.004","0.01","0.005","","2009"
"2270342","334628","1405","0.005","6","1","0.003","0.007","0.005","","2009"
"2270354","334628","1125","0.03","2","1","0.01","0.04","0.03","","2009"
"2270316","334628","1218","0.17","2","1","0.14","0.2","0.17","","2009"
"2270366","334628","1183","2.8","2","1","2.7","3.0","2.8","","2009"
"2270390","334628","1306","0.015","6","1","0.011","0.024","0.014","","2009"
"2270327","334628","1272","0.002","6","1","0.001","0.003","0.002","","2009"
"2270335","334628","1315","2.97","6","1","1.63","3.48","3.12","","2009"
"2270411","334628","2025","0.002","","4","","","","",""
"2270376","334628","1259","0.003","6","1","0.0","0.012","0.001","","2009"
"2270387","334628","1299","0.005","6","1","0.003","0.009","0.005","","2009"
"2270379","334628","1265","1.69","6","1","0.916","2.04","1.79","","2009"
"2270392","334628","1313","0.038","6","1","0.021","0.051","0.039","","2009"
"2270336","334628","1316","1.82","6","1","1.1","2.81","1.67","","2009"
"2270389","334628","1305","0.0","6","1","0.0","0.001","0.0","","2009"
"2270320","334628","1226","0.3","2","1","0.23","0.37","0.3","","2009"
"2270333","334628","1303","0.003","6","1","0.001","0.004","0.003","","2009"
"2270338","334628","1323","0.022","6","1","0.012","0.026","0.023","","2009"
"2270384","334628","1277","0.055","6","1","0.032","0.064","0.06","","2009"
"2270310","334628","1130","0.13","2","1","0.06","0.21","0.13","","2009"
"2270404","334628","2012","0.055","","4","","","","",""
"2270330","334628","1280","0.005","6","1","0.004","0.006","0.005","","2009"
"2270350","334628","1011","0.0","6","1","0.0","0.0","0.0","","2009"
"2270331","334628","1300","0.025","6","1","0.013","0.03","0.027","","2009"
"2270403","334628","2010","0.022","","4","","","","",""
"2270352","334628","1051","66.0","6","1","59.2","76.5","64.8","","2009"
"2270371","334628","1219","0.28","2","1","0.21","0.35","0.28","","2009"
"2270346","334628","1004","9.04","6","1","5.19","10.9","9.4","","2009"
"2270370","334628","1216","0.075","2","1","0.07","0.08","0.075","","2009"
"2270347","334628","1005","15.8","","49","","","","",""
"2270363","334628","1095","1.2","6","1","0.93","1.47","1.18","","2009"
"2270393","334628","1314","0.148","6","1","0.082","0.18","0.155","","2009"
"2270373","334628","1221","0.175","2","1","0.14","0.21","0.175","","2009"
"2270381","334628","1267","0.018","6","1","0.008","0.025","0.019","","2009"
"2270317","334628","1222","0.35","2","1","0.28","0.42","0.35","","2009"
"2270412","334628","2026","0.038","","4","","","","",""
"2270378","334628","1262","0.009","6","1","0.005","0.019","0.008","","2009"
"2270343","334628","1411","0.01","6","1","0.007","0.012","0.01","","2009"
"2270334","334628","1312","0.0","6","1","0.0","0.001","0.0","","2009"
"2270326","334628","1264","0.098","6","1","0.047","0.123","0.107","","2009"
"2270401","334628","1330","0.015","","4","","","","",""
"2270364","334628","1103","9.8","2","1","6.1","13.6","9.8","","2009"
"2270314","334628","1215","0.165","2","1","0.14","0.19","0.165","","2009"
"2270383","334628","1276","0.0","6","1","0.0","0.0","0.0","","2009"
"2270308","334628","1122","85.0","2","1","65.0","105.0","85.0","","2009"
"2270361","334628","1087","75.0","6","1","19.0","134.0","72.0","","2009"
"2270409","334628","2023","0.002","","4","","","","",""
"2270359","334628","1170","0.365","2","1","0.35","0.38","0.365","","2009"
"2270400","334628","1050","15.4","","4","","","","",""
"2270322","334628","1257","0.058","","4","","","","",""
"2270365","334628","1109","0.53","2","1","0.2","0.85","0.53","","2009"
"2270296","334628","1090","26.2","6","1","20.9","31.8","26.5","","2009"
"2270295","334628","1089","0.87","6","1","0.57","1.2","0.9","","2009"
"2270292","334628","1062","728.0","","49","","","","",""
"2270303","334628","1107","113.0","2","1","31.0","195.0","113.0","","2009"
"2270298","334628","1093","473.0","6","1","412.0","573.0","450.0","","2009"
"2270289","334628","1009","12.5","6","1","7.3","16.8","13.4","","2009"
"2270293","334628","1075","0.0","6","1","0.0","0.0","0.0","","2009"
"2270290","334628","1012","0.21","6","1","0.18","0.35","0.18","","2009"
"2270299","334628","1098","0.05","6","1","0.025","0.083","0.052","","2009"
"2270302","334628","1106","12.0","","49","","","","",""
"2270301","334628","1105","1.0","2","1","0.0","1.0","1.0","","2009"
"2270291","334628","1013","0.0","6","1","0.0","0.0","0.0","","2009"
"2270287","334628","1003","7.38","","49","5.56","9.62","7.44","",""
"2270288","334628","1007","1.82","6","1","1.43","2.21","1.74","","2009"
"2270294","334628","1079","2.4","6","1","1.5","3.1","2.5","","2009"
"2270304","334628","1108","0.0","2","1","0.0","0.0","0.0","","2009"
"2270300","334628","1101","0.186","6","1","0.13","0.377","0.144","","2009"
"2270297","334628","1091","120.0","6","1","72.0","158.0","122.0","","2009"
"2270312","334628","1210","0.06","2","1","0.04","0.08","0.06","","2009"
"2270355","334628","1126","4.13","2","1","2.38","5.87","4.13","","2009"
"2270372","334628","1220","0.355","2","1","0.28","0.43","0.355","","2009"
"2270367","334628","1212","0.245","2","1","0.18","0.31","0.245","","2009"
"2270360","334628","1175","0.132","2","1","0.128","0.135","0.132","","2009"
"2270340","334628","1333","0.0","6","1","0.0","0.0","0.0","","2009"
"2270349","334628","1010","0.24","6","1","0.18","0.39","0.18","","2009"
"2270396","334628","1334","0.001","6","1","0.0","0.001","0.001","","2009"
"2270388","334628","1304","0.039","6","1","0.015","0.054","0.044","","2009"
"2270358","334628","1167","1.29","2","1","0.78","1.81","1.3","","2009"
"2270402","334628","2009","0.003","","4","","","","",""
"2270321","334628","1253","20.0","6","1","16.0","23.0","22.0","","2009"
"2270374","334628","1223","0.555","2","1","0.43","0.68","0.555","","2009"
"2270377","334628","1260","0.001","6","1","0.0","0.009","0.0","","2009"
"2270306","334628","1166","0.05","2","1","0.04","0.06","0.05","","2009"
"2270345","334628","1185","5.1","2","1","2.6","7.6","5.1","","2009"
"2270375","334628","1227","0.245","2","1","0.19","0.3","0.245","","2009"
"2270348","334628","1008","174.0","","49","","","","",""
"2270305","334628","1165","0.04","2","1","0.04","0.04","0.04","","2009"
"2270329","334628","1278","0.002","6","1","0.001","0.003","0.002","","2009"
"2270413","334628","1085","7.98","","4","","","","",""
"2270386","334628","1293","2.03","","4","","","","",""
"2270332","334628","1301","0.004","6","1","0.002","0.006","0.003","","2009"
"2270337","334628","1317","0.001","6","1","0.001","0.002","0.001","","2009"
"2270399","334628","1063","0.46","","4","","","","",""
"2270931","334720","1404","0.329","6","1","0.216","0.44","0.346","","2009"
"2270962","334720","1183","0.8","3","1","0.2","1.5","0.7","","2009"
"2270964","334720","1212","0.227","3","1","0.21","0.24","0.23","","2009"
"2270905","334720","1215","0.103","3","1","0.09","0.11","0.11","","2009"
"2270925","334720","1315","2.77","6","1","1.06","3.66","3.08","","2009"
"2270960","334720","1175","0.172","3","1","0.145","0.204","0.168","","2009"
"2270932","334720","1405","0.004","6","1","0.001","0.008","0.004","","2009"
"2271001","334720","2020","0.009","","4","","","","",""
"2270893","334720","1091","144.0","6","1","128.0","155.0","145.0","","2009"
"2270919","334720","1278","0.003","6","1","0.002","0.004","0.003","","2009"
"2270947","334720","1014","0.32","6","1","0.18","0.99","0.18","","2009"
"2270935","334720","1305","0.001","6","1","0.0","0.001","0.001","","2009"
"2270926","334720","1316","2.49","6","1","1.96","3.04","2.4","","2009"
"2270983","334720","1293","2.88","","4","","","","",""
"2270928","334720","1323","0.015","6","1","0.004","0.022","0.016","","2009"
"2270895","334720","1098","0.141","6","1","0.111","0.171","0.144","","2009"
"2270950","334720","1092","305.0","6","1","265.0","360.0","291.0","","2009"
"2270922","334720","1301","0.008","6","1","0.006","0.009","0.008","","2009"
"2271006","334720","2026","0.027","","4","","","","",""
"2270992","334720","1199","2.3","1","1","","","2.3","","2009"
"2270889","334720","1075","0.0","6","1","0.0","0.0","0.0","","2009"
"2270908","334720","1222","0.3","3","1","0.29","0.31","0.3","","2009"
"2270961","334720","1180","39.6","1","1","","","39.6","","2009"
"2270963","334720","1198","0.8","1","1","","","0.8","","2009"
"2270959","334720","1170","0.303","3","1","0.28","0.35","0.28","","2009"
"2270927","334720","1317","0.002","6","1","0.001","0.002","0.002","","2009"
"2270954","334720","1125","0.04","3","1","0.04","0.04","0.04","","2009"
"2270946","334720","1011","0.0","6","1","0.0","0.0","0.0","","2009"
"2270980","334720","1276","0.0","6","1","0.0","0.0","0.0","","2009"
"2271007","334720","1085","8.08","","4","","","","",""
"2270923","334720","1303","0.002","6","1","0.001","0.003","0.002","","2009"
"2270998","334720","2012","0.056","","4","","","","",""
"2270939","334720","1314","0.102","6","1","0.036","0.126","0.112","","2009"
"2270991","334720","1195","13.7","1","1","","","13.7","","2009"
"2270953","334720","1109","0.36","3","1","0.25","0.44","0.39","","2009"
"2270937","334720","1311","0.01","6","1","0.003","0.014","0.01","","2009"
"2270999","334720","2016","2.5","","4","","","","",""
"2270971","334720","1223","0.563","3","1","0.5","0.6","0.59","","2009"
"2270989","334720","1197","1.4","1","1","","","1.4","","2009"
"2270944","334720","1008","229.0","","49","","","","",""
"2270957","334720","1129","0.02","3","1","0.0","0.03","0.01","","2009"
"2271005","334720","2025","0.001","","4","","","","",""
"2270924","334720","1312","0.001","6","1","0.0","0.003","0.001","","2009"
"2270898","334720","1130","0.27","3","1","0.23","0.33","0.25","","2009"
"2270892","334720","1090","53.6","6","1","48.2","60.6","53.1","","2009"
"2270940","334720","1321","0.001","6","1","0.0","0.002","0.002","","2009"
"2270900","334720","1165","0.077","3","1","0.06","0.1","0.07","","2009"
"2270883","334720","1003","5.59","","49","5.12","6.0","5.62","",""
"2270938","334720","1313","0.027","6","1","0.003","0.039","0.03","","2009"
"2270973","334720","1259","0.004","6","1","0.001","0.01","0.003","","2009"
"2270993","334720","1063","1.3","","4","","","","",""
"2270907","334720","1218","0.143","3","1","0.14","0.15","0.14","","2009"
"2270988","334720","1194","21.9","1","1","","","21.9","","2009"
"2271004","334720","2024","0.003","","4","","","","",""
"2270904","334720","1211","0.22","3","1","0.2","0.23","0.23","","2009"
"2270896","334720","1101","0.344","6","1","0.315","0.374","0.343","","2009"
"2270921","334720","1300","0.021","6","1","0.007","0.032","0.022","","2009"
"2270912","334720","1257","0.057","","4","","","","",""
"2270920","334720","1280","0.003","6","1","0.0","0.005","0.003","","2009"
"2270886","334720","1012","0.22","6","1","0.18","0.3","0.18","","2009"
"2270918","334720","1273","0.012","6","1","0.008","0.015","0.012","","2009"
"2270891","334720","1089","1.46","6","1","1.27","1.74","1.43","","2009"
"2270942","334720","1004","9.01","6","1","5.08","11.3","9.38","","2009"
"2270948","334720","1051","52.2","6","1","50.8","54.3","51.7","","2009"
"2270969","334720","1220","0.303","3","1","0.29","0.31","0.31","","2009"
"2270901","334720","1166","0.03","3","1","0.02","0.04","0.03","","2009"
"2270994","334720","1050","30.7","","4","","","","",""
"2270951","334720","1095","0.94","6","1","0.88","1.05","0.92","","2009"
"2270970","334720","1221","0.17","3","1","0.17","0.17","0.17","","2009"
"2270887","334720","1013","0.0","6","1","0.0","0.0","0.0","","2009"
"2270894","334720","1093","305.0","6","1","136.0","741.0","221.0","","2009"
"2270934","334720","1304","0.035","6","1","0.019","0.049","0.036","","2009"
"2270987","334720","1002","0.9","6","1","0.82","0.96","0.9","","2009"
"2270982","334720","1292","2.95","","4","","","","",""
"2270986","334720","1335","0.0","6","1","0.0","0.001","0.0","","2009"
"2270956","334720","1128","0.11","3","1","0.07","0.15","0.1","","2009"
"2270933","334720","1411","0.004","6","1","0.0","0.007","0.005","","2009"
"2270955","334720","1126","4.13","3","1","2.87","5.2","4.33","","2009"
"2270897","334720","1127","0.66","3","1","0.28","1.05","0.66","","2009"
"2270909","334720","1224","1.0","3","1","0.95","1.07","0.99","","2009"
"2270985","334720","1334","0.001","6","1","0.0","0.001","0.001","","2009"
"2270914","334720","1261","0.003","6","1","0.002","0.006","0.003","","2009"
"2270977","334720","1266","0.607","6","1","0.201","0.976","0.586","","2009"
